date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:15:41	65512/65512	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:40%20GMT	https://www.moveisgottems.com.br/produtos/categoria/acabamento	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produtos/categoria/acabamento.html	(from https://www.moveisgottems.com.br/produtos)
13:15:41	70414/70414	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:41%20GMT	https://www.moveisgottems.com.br/produtos/categoria/aparador	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produtos/categoria/aparador.html	(from https://www.moveisgottems.com.br/produtos)
13:15:41	66111/66111	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:41%20GMT	https://www.moveisgottems.com.br/produtos/categoria/balcao	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produtos/categoria/balcao.html	(from https://www.moveisgottems.com.br/produtos)
13:15:41	63906/63906	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:41%20GMT	https://www.moveisgottems.com.br/produtos/categoria/banco	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produtos/categoria/banco.html	(from https://www.moveisgottems.com.br/produtos)
13:15:41	71858/71858	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:41%20GMT	https://www.moveisgottems.com.br/produtos/categoria/banqueta	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produtos/categoria/banqueta.html	(from https://www.moveisgottems.com.br/produtos)
13:15:42	61055/61055	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:42%20GMT	https://www.moveisgottems.com.br/produtos/categoria/bistro	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produtos/categoria/bistro.html	(from https://www.moveisgottems.com.br/produtos)
13:15:42	77467/77467	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:42%20GMT	https://www.moveisgottems.com.br/produtos/categoria/cadeiras	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produtos/categoria/cadeiras.html	(from https://www.moveisgottems.com.br/produtos)
13:15:42	62499/62499	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:42%20GMT	https://www.moveisgottems.com.br/produtos/categoria/carro-bar	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produtos/categoria/carro-bar.html	(from https://www.moveisgottems.com.br/produtos)
13:15:43	79545/79545	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:43%20GMT	https://www.moveisgottems.com.br/produtos/categoria/mesa	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produtos/categoria/mesa.html	(from https://www.moveisgottems.com.br/produtos)
13:15:43	79601/79601	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:43%20GMT	https://www.moveisgottems.com.br/produtos/categoria/mesa-de-apoio	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produtos/categoria/mesa-de-apoio.html	(from https://www.moveisgottems.com.br/produtos)
13:15:43	79395/79395	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:43%20GMT	https://www.moveisgottems.com.br/produtos/categoria/mesa-de-centro	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produtos/categoria/mesa-de-centro.html	(from https://www.moveisgottems.com.br/produtos)
13:15:43	61900/61900	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:43%20GMT	https://www.moveisgottems.com.br/produtos/categoria/mesas-corporativas	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produtos/categoria/mesas-corporativas.html	(from https://www.moveisgottems.com.br/produtos)
13:15:44	65532/65532	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:44%20GMT	https://www.moveisgottems.com.br/produtos/categoria/mesas-redondas	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produtos/categoria/mesas-redondas.html	(from https://www.moveisgottems.com.br/produtos)
13:15:44	71174/71174	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:44%20GMT	https://www.moveisgottems.com.br/produtos/categoria/poltrona	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produtos/categoria/poltrona.html	(from https://www.moveisgottems.com.br/produtos)
13:15:44	63152/63152	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:44%20GMT	https://www.moveisgottems.com.br/produtos/categoria/puff	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produtos/categoria/puff.html	(from https://www.moveisgottems.com.br/produtos)
13:15:44	63897/63897	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:44%20GMT	https://www.moveisgottems.com.br/produtos/linha/linha-fabricio-ronca	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produtos/linha/linha-fabricio-ronca.html	(from https://www.moveisgottems.com.br/produtos)
13:15:45	66797/66797	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:44%20GMT	https://www.moveisgottems.com.br/produtos/linha/linha-luia-mantelli	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produtos/linha/linha-luia-mantelli.html	(from https://www.moveisgottems.com.br/produtos)
13:15:45	62425/62425	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:45%20GMT	https://www.moveisgottems.com.br/produtos/linha/linha-daniel-kroth	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produtos/linha/linha-daniel-kroth.html	(from https://www.moveisgottems.com.br/produtos)
13:15:45	63874/63874	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:45%20GMT	https://www.moveisgottems.com.br/produtos/linha/linha-fernando-motta	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produtos/linha/linha-fernando-motta.html	(from https://www.moveisgottems.com.br/produtos)
13:15:45	37810801/37810801	---M--	200	added ('OK')	video/mp4	date:Fri,%2001%20Mar%202024%2013:13:55%20GMT	https://www.moveisgottems.com.br/storage/medias/2024/02/banner-1708548831.mp4	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/medias/2024/02/banner-1708548831.mp4	(from https://www.moveisgottems.com.br/)
13:15:45	61714/61714	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:45%20GMT	https://www.moveisgottems.com.br/produto/banqueta-ada	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produto/banqueta-ada.html	(from https://www.moveisgottems.com.br/produtos)
13:15:46	31454/31454	---M--	200	added ('OK')	image/webp	date:Fri,%2008%20Mar%202024%2011:46:49%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1709898293-1080-b0c52ad7.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1709898293-1080-b0c52ad7.webp	(from https://www.moveisgottems.com.br/produtos)
13:15:46	29112/29112	---M--	200	added ('OK')	image/webp	date:Fri,%2008%20Mar%202024%2011:47:15%20GMT	https://www.moveisgottems.com.br/storage/images/cache/banqueta-ada-4-1709898313-1080-bbccb5c3.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/banqueta-ada-4-1709898313-1080-bbccb5c3.webp	(from https://www.moveisgottems.com.br/produtos)
13:15:46	61816/61816	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:46%20GMT	https://www.moveisgottems.com.br/produto/aparador-aura	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produto/aparador-aura.html	(from https://www.moveisgottems.com.br/produtos)
13:15:46	10774/10774	---M--	200	added ('OK')	image/webp	date:Fri,%2008%20Mar%202024%2019:12:43%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1709925157-1080-048fbe6a.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1709925157-1080-048fbe6a.webp	(from https://www.moveisgottems.com.br/produtos)
13:15:46	7454/7454	---M--	200	added ('OK')	image/webp	date:Fri,%2008%20Mar%202024%2019:07:28%20GMT	https://www.moveisgottems.com.br/storage/images/cache/aparador-aura-1-1709903309-1080-916e9619.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/aparador-aura-1-1709903309-1080-916e9619.webp	(from https://www.moveisgottems.com.br/produtos)
13:15:46	61652/61652	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:46%20GMT	https://www.moveisgottems.com.br/produto/cadeiras-due	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produto/cadeiras-due.html	(from https://www.moveisgottems.com.br/produtos)
13:15:47	23662/23662	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:05:20%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1702471092-1080-028331e5.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1702471092-1080-028331e5.webp	(from https://www.moveisgottems.com.br/produtos)
13:15:47	29144/29144	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:05:24%20GMT	https://www.moveisgottems.com.br/storage/images/cache/due-2-1706725935-1080-5c26ef77.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/due-2-1706725935-1080-5c26ef77.webp	(from https://www.moveisgottems.com.br/produtos)
13:15:47	61762/61762	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:47%20GMT	https://www.moveisgottems.com.br/produto/mesa-dune	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produto/mesa-dune.html	(from https://www.moveisgottems.com.br/produtos)
13:15:47	9554/9554	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:05:27%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1707131543-1080-6e497328.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1707131543-1080-6e497328.webp	(from https://www.moveisgottems.com.br/produtos)
13:15:48	5656/5656	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:05:28%20GMT	https://www.moveisgottems.com.br/storage/images/cache/mesa-dune-1-1707131569-1080-1e372f2c.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/mesa-dune-1-1707131569-1080-1e372f2c.webp	(from https://www.moveisgottems.com.br/produtos)
13:15:48	61485/61485	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:48%20GMT	https://www.moveisgottems.com.br/produto/mesa-de-centro-dune	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produto/mesa-de-centro-dune.html	(from https://www.moveisgottems.com.br/produtos)
13:15:48	8308/8308	---M--	200	added ('OK')	image/webp	date:Fri,%2008%20Mar%202024%2014:44:50%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1709903451-1080-0f885e93.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1709903451-1080-0f885e93.webp	(from https://www.moveisgottems.com.br/produtos)
13:15:48	4022/4022	---M--	200	added ('OK')	image/webp	date:Fri,%2008%20Mar%202024%2014:44:51%20GMT	https://www.moveisgottems.com.br/storage/images/cache/mesa-de-centro-dune-1-1709903465-1080-f8e8b15b.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/mesa-de-centro-dune-1-1709903465-1080-f8e8b15b.webp	(from https://www.moveisgottems.com.br/produtos)
13:15:48	61383/61383	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:48%20GMT	https://www.moveisgottems.com.br/produto/mesa-flow	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produto/mesa-flow.html	(from https://www.moveisgottems.com.br/produtos)
13:15:49	6942/6942	---M--	200	added ('OK')	image/webp	date:Fri,%2008%20Mar%202024%2019:07:30%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1709903379-1080-3990820c.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1709903379-1080-3990820c.webp	(from https://www.moveisgottems.com.br/produtos)
13:15:49	3840/3840	---M--	200	added ('OK')	image/webp	date:Fri,%2008%20Mar%202024%2019:07:31%20GMT	https://www.moveisgottems.com.br/storage/images/cache/mesa-flow-1-1709903397-1080-4130a4f3.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/mesa-flow-1-1709903397-1080-4130a4f3.webp	(from https://www.moveisgottems.com.br/produtos)
13:15:49	62139/62139	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:49%20GMT	https://www.moveisgottems.com.br/produto/cadeiras-holy	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produto/cadeiras-holy.html	(from https://www.moveisgottems.com.br/produtos)
13:15:50	46218/46218	---M--	200	added ('OK')	image/webp	date:Fri,%2008%20Mar%202024%2016:47:16%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1709902820-1080-35d78f8a.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1709902820-1080-35d78f8a.webp	(from https://www.moveisgottems.com.br/produtos)
13:15:50	42578/42578	---M--	200	added ('OK')	image/webp	date:Fri,%2008%20Mar%202024%2016:47:20%20GMT	https://www.moveisgottems.com.br/storage/images/cache/cadeiras-holy-1-1709902851-1080-a54c9c82.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/cadeiras-holy-1-1709902851-1080-a54c9c82.webp	(from https://www.moveisgottems.com.br/produtos)
13:15:50	62278/62278	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:50%20GMT	https://www.moveisgottems.com.br/produto/mesa-de-apoio-holy	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produto/mesa-de-apoio-holy.html	(from https://www.moveisgottems.com.br/produtos)
13:15:50	14034/14034	---M--	200	added ('OK')	image/webp	date:Fri,%2008%20Mar%202024%2018:31:01%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1709902914-1080-2f2b54c8.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1709902914-1080-2f2b54c8.webp	(from https://www.moveisgottems.com.br/produtos)
13:15:50	11118/11118	---M--	200	added ('OK')	image/webp	date:Fri,%2008%20Mar%202024%2018:31:38%20GMT	https://www.moveisgottems.com.br/storage/images/cache/mesa-de-apoio-holy-1-1709902931-1080-0179dd8d.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/mesa-de-apoio-holy-1-1709902931-1080-0179dd8d.webp	(from https://www.moveisgottems.com.br/produtos)
13:15:51	61643/61643	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:50%20GMT	https://www.moveisgottems.com.br/produto/cadeiras-icon	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produto/cadeiras-icon.html	(from https://www.moveisgottems.com.br/produtos)
13:15:51	90106/90106	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:05:30%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1702465989-1080-e5f6cfc0.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1702465989-1080-e5f6cfc0.webp	(from https://www.moveisgottems.com.br/produtos)
13:15:52	1143897/1143897	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Mar%202024%2014:05:32%20GMT	https://www.moveisgottems.com.br/storage/images/cache/icon-2-1706805674-1080-7376c9b7.png	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/icon-2-1706805674-1080-7376c9b7.png	(from https://www.moveisgottems.com.br/produtos)
13:15:52	61761/61761	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:52%20GMT	https://www.moveisgottems.com.br/produto/banqueta-icon	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produto/banqueta-icon.html	(from https://www.moveisgottems.com.br/produtos)
13:15:52	41568/41568	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:05:37%20GMT	https://www.moveisgottems.com.br/storage/images/cache/banqueta-icon-3-1706815801-1080-7fe4860f.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/banqueta-icon-3-1706815801-1080-7fe4860f.webp	(from https://www.moveisgottems.com.br/produtos)
13:15:52	61915/61915	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:52%20GMT	https://www.moveisgottems.com.br/produto/banqueta-isi-soft	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produto/banqueta-isi-soft.html	(from https://www.moveisgottems.com.br/produtos)
13:15:52	38518/38518	---M--	200	added ('OK')	image/webp	date:Fri,%2008%20Mar%202024%2014:01:44%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1709902296-1080-204cce21.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1709902296-1080-204cce21.webp	(from https://www.moveisgottems.com.br/produtos)
13:15:53	39052/39052	---M--	200	added ('OK')	image/webp	date:Fri,%2008%20Mar%202024%2014:01:45%20GMT	https://www.moveisgottems.com.br/storage/images/cache/banqueta-isi-soft-1-1709902331-1080-a827706a.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/banqueta-isi-soft-1-1709902331-1080-a827706a.webp	(from https://www.moveisgottems.com.br/produtos)
13:15:53	963302/963302	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Mar%202024%2014:05:35%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1702393172-1080-b494e6bb.png	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1702393172-1080-b494e6bb.png	(from https://www.moveisgottems.com.br/produtos)
13:15:53	62210/62210	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:53%20GMT	https://www.moveisgottems.com.br/produto/banqueta-kim	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produto/banqueta-kim.html	(from https://www.moveisgottems.com.br/produtos)
13:15:53	39964/39964	---M--	200	added ('OK')	image/webp	date:Fri,%2008%20Mar%202024%2011:49:24%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1709898558-1080-c1315110.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1709898558-1080-c1315110.webp	(from https://www.moveisgottems.com.br/produtos)
13:15:53	28940/28940	---M--	200	added ('OK')	image/webp	date:Fri,%2008%20Mar%202024%2019:09:13%20GMT	https://www.moveisgottems.com.br/storage/images/cache/banqueta-kim-1-1709898583-1080-90b4d89d.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/banqueta-kim-1-1709898583-1080-90b4d89d.webp	(from https://www.moveisgottems.com.br/produtos)
13:15:54	61816/61816	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:53%20GMT	https://www.moveisgottems.com.br/produto/mesa-de-apoio-kim	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produto/mesa-de-apoio-kim.html	(from https://www.moveisgottems.com.br/produtos)
13:15:54	10028/10028	---M--	200	added ('OK')	image/webp	date:Fri,%2008%20Mar%202024%2019:07:38%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1709903165-1080-e6c919e8.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1709903165-1080-e6c919e8.webp	(from https://www.moveisgottems.com.br/produtos)
13:15:54	20272/20272	---M--	200	added ('OK')	image/webp	date:Fri,%2008%20Mar%202024%2019:07:40%20GMT	https://www.moveisgottems.com.br/storage/images/cache/mesa-de-apoio-kim-1-1709903183-1080-59f3c1a3.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/mesa-de-apoio-kim-1-1709903183-1080-59f3c1a3.webp	(from https://www.moveisgottems.com.br/produtos)
13:15:54	61480/61480	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:15:54%20GMT	https://www.moveisgottems.com.br/produto/mesa-de-centro-lor	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produto/mesa-de-centro-lor.html	(from https://www.moveisgottems.com.br/produtos)
